date_unix,date_GMT,Country,League,Home Team,Away Team,Home Team Points Per Game (Pre-Match),Away Team Points Per Game (Pre-Match),Home Team Points Per Game (Current),Away Team Points Per Game (Current),Average Goals,BTTS Average,Over05 Average,Over15 Average,Over25 Average,Over35 Average,Over45 Average,Over05 FHG HT Average,Over15 FHG HT Average,Over05 2HG Average,Over15 2HG Average,Average Corners,Average Cards,Average Over 8.5 Corners,Average Over 9.5 Corners,Average Over 10.5 Corners,Match Status,Result - Home Team Goals,Result - Away Team Goals,Home Team Corners,Away Team Corners,Home Team Offsides,Away Team Offsides,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Red Cards,Away Team Red Cards,Home Team Shots,Away Team Shots,Home Team Shots On Target,Away Team Shots On Target,Home Team Shots Off Target,Away Team Shots Off Target,Home Team Possession,Away Team Possession,Odds_Home_Win,Odds_Draw,Odds_Away_Win,Odds_Over15,Odds_Over25,Odds_Over35,Odds_Over45,Odds_BTTS_Yes,Odds_BTTS_No,Home Team Pre-Match xG,Away Team Pre-Match xG,Home Team xG,Away Team xG,Odds_Under05,Odds_Under15,Odds_Under25,Odds_Under35,Odds_Under45,Odds_DoubleChance_1x,Odds_DoubleChance_12,Odds_DoubleChance_x2,Odds_DrawNoBet_1,Odds_DrawNoBet_2,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115,Odds_Corners_Under75,Odds_Corners_Under85,Odds_Corners_Under95,Odds_Corners_Under105,Odds_Corners_Under115,Under05 Average,Under15 Average,Under25 Average,Under35 Average,Under45 Average,Odds_1st_Half_Over05,Odds_1st_Half_Over15,Odds_1st_Half_Over25,Odds_1st_Half_Under05,Odds_1st_Half_Under15,Odds_1st_Half_Under25,Odds_2nd_Half_Over05,Odds_2nd_Half_Over15,Odds_2nd_Half_Over25,Odds_2nd_Half_Under05,Odds_2nd_Half_Under15,Odds_2nd_Half_Under25,Odds_1st_Half_BTTS_Yes,Odds_1st_Half_BTTS_No,Odds_2nd_Half_BTTS_Yes,Odds_2nd_Half_BTTS_No,1H BTTS Average,Odds_Home_Team_Had_More_Corners,Odds_Both_Teams_Same_Corners,Odds_Away_Team_Had_More_Corners,Home Team Overall Points Per Game (Pre-Match),Away Team Overall Points Per Game (Pre-Match),Game Week,Match FootyStats URL
1772062200,Feb 25 2026 - 11:30pm,Paraguay,Division Profesional,Olimpia,Libertad,2.33,0.83,2.43,0.71,2.33,59,92,59,42,17,17,59,25,75,42,10.33,6.17,50,42,17,complete,1,0,3,3,1,2,2,2,0,0,14,11,4,5,10,6,54,46,2.00,3.00,3.40,1.35,2.20,4.20,8.30,1.83,1.79,1.41,1.56,1.25,1.17,7.50,2.95,1.65,1.23,1.06,1.33,N/A,1.62,N/A,N/A,1.47,1.69,2.12,2.80,4.10,2.43,2.05,1.64,1.30,1.18,9,42,59,83,83,1.48,2.88,8.80,2.41,1.28,1.01,1.30,2.45,5.45,3.10,1.50,1.13,N/A,N/A,N/A,N/A,17,1.76,7.00,2.11,2.33,0.83,7,/paraguay/club-libertad-vs-club-olimpia-h2h-stats#8428649
1772062200,Feb 25 2026 - 11:30pm,Brazil,Rondoniense,União Cacoalense,Gênus,0.11,0.33,0.10,0.60,2.17,39,84,67,33,22,11,28,11,33,17,3.00,-1.89,0,0,0,complete,1,2,4,4,-1,-1,-1,-1,-1,-1,14,5,5,4,9,1,60,40,2.69,2.99,2.46,1.40,2.30,4.60,8.00,1.86,1.81,0.59,0.00,1.26,0.64,7.43,2.80,1.56,1.17,1.07,1.30,N/A,1.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,33,67,78,89,1.45,3.14,8.00,2.55,1.28,1.05,1.27,2.34,5.10,3.20,1.49,1.13,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.11,0.33,10,/brazil/sc-genus-de-porto-velho-vs-se-uniao-cacoalense-h2h-stats#8450860
1772062200,Feb 25 2026 - 11:30pm,Brazil,Sergipano,Confiança,Itabaiana,1.60,2.00,1.45,2.09,1.65,25,80,45,35,5,0,40,15,60,30,10.50,-0.40,50,45,30,complete,1,2,3,6,-1,-1,-1,-1,-1,-1,10,11,1,5,9,6,50,50,2.13,2.92,3.45,1.41,2.34,4.50,11.00,2.00,1.67,1.48,1.61,0.85,1.18,6.20,2.52,1.52,1.15,1.01,1.30,N/A,1.56,N/A,N/A,1.40,1.73,2.19,2.92,4.20,2.64,1.99,1.59,1.32,1.14,20,55,65,95,100,1.51,3.28,10.00,2.29,1.26,1.05,1.30,2.41,6.50,3.04,1.46,1.08,N/A,N/A,N/A,N/A,9,N/A,N/A,N/A,1.60,2.00,0,/brazil/ad-confianca-vs-ao-de-itabaiana-h2h-stats#8477264
1772062402,Feb 25 2026 - 11:33pm,Esports,Esoccer Battle,Roma (Grellz),Juventus (Kavviro),0.00,0.00,0.00,1.67,2.50,50,50,50,50,50,50,50,50,0,0,0.00,0.00,0,0,0,complete,3,5,2,0,-1,-1,-1,-1,-1,-1,3,5,3,5,0,0,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.13,0.00,0.40,0.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,N/A,N/A,N/A,0.00,3.00,0,/esports/juventus-kavviro-vs-roma-grellz-h2h-stats#8479776
1772062403,Feb 25 2026 - 11:33pm,Esports,Esoccer Battle,Bologna (nekishka),Sassuolo (volvo),0.00,0.00,1.83,1.17,2.50,50,50,50,50,50,50,50,50,50,0,1.00,0.00,0,0,0,complete,2,2,0,1,-1,-1,0,2,0,0,2,2,2,2,0,0,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.13,0.26,0.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,N/A,N/A,N/A,3.00,0.00,0,/esports/bologna-nekishka-vs-sassuolo-volvo-h2h-stats#8479775
1772062800,Feb 25 2026 - 11:40pm,Esports,Esoccer Battle,Denmark (GianniKid),Czechia (Kray),0.00,0.00,2.50,0.75,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,complete,3,1,2,1,-1,-1,-1,-1,-1,-1,3,1,3,1,0,0,-1,-1,3.40,4.00,1.75,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.40,0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/esports/denmark-giannikid-vs-czechia-kray-h2h-stats#8479755
1772062800,Feb 25 2026 - 11:40pm,Esports,Esoccer Battle,Sweden (Inquisitor),Ukraine (Kodak),0.00,0.00,3.00,1.25,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,complete,4,3,1,0,-1,-1,-1,-1,-1,-1,4,3,4,3,0,0,-1,-1,1.80,3.50,3.70,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.53,0.40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/esports/sweden-inquisitor-vs-ukraine-kodak-h2h-stats#8479756
1772063520,Feb 25 2026 - 11:52pm,Esports,Esoccer Battle,Ukraine (Kodak),Hungary (hotShot),0.00,0.00,2.25,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,complete,3,2,1,1,-1,-1,-1,-1,-1,-1,3,2,3,2,0,0,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.40,0.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/esports/ukraine-kodak-vs-hungary-hotshot-h2h-stats#8479777
1772063520,Feb 25 2026 - 11:52pm,Esports,Esoccer Battle,Czechia (Kray),Sweden (Inquisitor),0.00,0.00,1.25,0.75,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,complete,1,5,3,1,-1,-1,-1,-1,-1,-1,1,5,1,5,0,0,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.13,0.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,3.00,0,/esports/czechia-kray-vs-sweden-inquisitor-h2h-stats#8479778
1772063640,Feb 25 2026 - 11:54pm,Esports,Esoccer Battle,Bologna (nekishka),Juventus (Kavviro),1.00,3.00,1.83,1.67,6.00,100,100,100,100,100,50,100,100,50,0,0.00,0.00,0,0,0,complete,3,1,0,5,-1,-1,-1,-1,-1,-1,3,1,3,1,0,0,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26,0.66,0.40,0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,2.00,3.00,0,/esports/bologna-nekishka-vs-juventus-kavviro-h2h-stats#8479773
1772063640,Feb 25 2026 - 11:54pm,Esports,Esoccer Battle,Sassuolo (volvo),Roma (Grellz),0.00,0.00,3.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,complete,6,1,1,1,-1,-1,-1,-1,-1,-1,6,1,6,1,0,0,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.79,0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.50,0.00,0,/esports/sassuolo-volvo-vs-roma-grellz-h2h-stats#8479774
1772064000,Feb 26 2026 - 12:00am,Brazil,Amazonense,Manauara,JC,2.33,0.25,2.50,0.20,2.13,46,88,71,42,13,0,59,0,75,29,12.67,0.00,100,100,84,complete,4,1,3,7,-1,-1,-1,-1,-1,-1,17,14,9,8,8,6,47,53,1.15,5.50,13.00,1.16,1.63,2.49,4.60,2.36,1.48,1.42,0.85,2.04,1.71,15.00,3.60,2.12,1.42,1.12,1.08,N/A,3.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,29,59,88,100,1.25,2.38,5.50,3.40,1.47,1.12,1.16,1.83,3.50,4.60,1.85,1.26,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.43,1.00,3,/brazil/jc-fc-vs-manauara-ec-h2h-stats#8391375
1772064000,Feb 26 2026 - 12:00am,Colombia,Categoria Primera A,Santa Fe,Atlético Nacional,1.25,2.40,1.11,2.50,2.79,58,100,78,59,33,10,65,27,100,45,10.38,6.15,39,33,23,complete,1,2,3,5,2,1,3,2,0,0,12,12,4,4,8,8,40,60,2.81,2.99,2.10,1.28,2.07,3.63,7.10,1.78,2.02,1.53,1.97,1.23,1.21,8.50,3.20,1.70,1.28,1.04,1.36,N/A,1.30,N/A,N/A,1.36,1.68,2.50,2.79,3.95,2.75,2.05,1.64,1.35,1.16,0,23,42,68,90,1.43,2.95,7.50,2.59,1.34,1.02,1.23,2.25,4.95,3.75,1.60,1.15,N/A,N/A,N/A,N/A,17,1.94,6.94,1.80,1.25,2.40,5,/colombia/independiente-santa-fe-sa-vs-club-atletico-nacional-sa-h2h-stats#8432060
1772064000,Feb 26 2026 - 12:00am,Brazil,Copa do Brasil,Mixto,Botafogo PB,0.00,0.00,1.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,complete,1,1,8,5,-1,-1,0,1,0,0,17,11,7,3,10,8,52,48,2.60,2.81,3.00,1.59,2.75,5.45,12.00,2.20,1.58,0.00,0.00,1.85,1.11,5.55,2.31,1.40,1.08,1.03,1.38,N/A,1.58,N/A,N/A,N/A,N/A,1.80,N/A,N/A,N/A,N/A,1.85,N/A,N/A,0,0,0,0,0,1.53,3.88,10.50,2.16,1.19,1.04,1.38,2.81,7.50,2.77,1.37,1.07,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/brazil/botafogo-fc-joao-pessoa-vs-mixto-ec-h2h-stats#8461681
1772064000,Feb 26 2026 - 12:00am,Nicaragua,Primera Division,Matagalpa,H&H Export,1.39,1.53,1.38,1.52,2.78,50,92,75,57,33,17,66,37,81,48,7.05,-1.79,53,40,28,complete,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.00,3.10,3.30,N/A,1.72,N/A,N/A,N/A,N/A,1.18,1.24,0.00,0.00,N/A,N/A,2.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,26,43,68,83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22,N/A,N/A,N/A,1.39,1.53,10,/nicaragua/hh-export-sebaco-fc-vs-matagalpa-fc-h2h-stats#8477383
1772064000,Feb 26 2026 - 12:00am,International,CONCACAF Champions League,FC Cincinnati,Universidad O&M,3.00,0.00,3.00,0.00,4.00,0,100,100,100,100,0,100,100,100,100,7.00,3.00,0,0,0,complete,9,0,5,2,3,3,0,0,0,0,24,5,13,1,11,4,58,42,1.02,14.00,60.00,1.03,1.12,1.54,1.83,2.98,1.34,2.36,0.81,2.88,0.54,70.00,13.00,5.00,2.90,1.85,1.01,N/A,19.00,N/A,N/A,1.33,1.57,1.95,2.53,3.23,3.05,2.29,1.78,1.44,1.28,0,0,0,0,100,1.07,1.44,2.73,6.50,2.60,1.39,1.06,1.33,1.78,9.00,3.10,1.73,N/A,N/A,N/A,N/A,0,1.00,19.00,16.00,3.00,0.00,0,/international/fc-cincinnati-vs-universidad-organizacion-y-metodos-h2h-stats#8478618
1772064240,Feb 26 2026 - 12:04am,Esports,Esoccer Battle,Sweden (Inquisitor),Denmark (GianniKid),3.00,0.00,3.00,1.75,3.50,50,50,50,50,50,50,50,50,0,0,1.00,0.00,0,0,0,complete,2,1,3,3,-1,-1,-1,-1,-1,-1,2,1,2,1,0,0,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.53,0.00,0.26,0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,N/A,N/A,N/A,3.00,3.00,0,/esports/denmark-giannikid-vs-sweden-inquisitor-h2h-stats#8479771
1772064240,Feb 26 2026 - 12:04am,Esports,Esoccer Battle,Hungary (hotShot),Czechia (Kray),0.00,0.00,0.75,0.75,2.00,50,50,50,50,50,0,50,50,0,0,1.00,0.00,0,0,0,complete,0,2,3,2,-1,-1,-1,-1,-1,-1,0,2,0,2,0,0,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.13,0.00,0.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,N/A,N/A,N/A,0.00,0.00,0,/esports/czechia-kray-vs-hungary-hotshot-h2h-stats#8479772
1772064360,Feb 26 2026 - 12:06am,Esports,Esoccer Battle,Roma (Grellz),Bologna (nekishka),0.00,3.00,0.00,3.00,5.75,100,100,100,100,100,100,100,100,25,0,2.00,0.00,0,0,0,complete,3,6,2,0,-1,-1,1,0,0,0,3,6,3,6,0,0,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26,0.53,0.40,0.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,0.00,2.33,0,/esports/bologna-nekishka-vs-roma-grellz-h2h-stats#8479769
1772064360,Feb 26 2026 - 12:06am,Esports,Esoccer Battle,Juventus (Kavviro),Sassuolo (volvo),3.00,0.50,2.00,1.17,4.75,100,100,100,100,100,75,100,100,75,0,3.00,2.00,0,0,0,complete,2,0,3,2,-1,-1,-1,-1,-1,-1,2,0,2,0,0,0,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.53,0.20,0.26,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,2.00,1.33,0,/esports/juventus-kavviro-vs-sassuolo-volvo-h2h-stats#8479770
1772064900,Feb 26 2026 - 12:15am,Argentina,Copa Argentina,Godoy Cruz,Deportivo Morón,0.00,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,complete,0,1,1,5,-1,-1,3,3,0,1,6,14,2,4,4,10,49,51,2.41,2.85,3.50,1.50,2.91,5.45,10.00,2.30,1.58,0.00,0.00,0.90,1.59,6.00,2.40,1.50,1.15,1.02,1.38,N/A,1.48,N/A,N/A,1.53,1.97,3.45,3.70,4.70,2.21,1.81,1.45,1.20,1.14,0,0,0,0,0,1.62,3.45,9.00,2.40,1.29,1.03,1.40,2.70,6.00,2.70,1.40,1.09,N/A,N/A,N/A,N/A,0,1.42,7.00,3.54,0.00,0.00,0,/argentina/godoy-cruz-antonio-tomba-vs-cd-moron-h2h-stats#8427394
1772064960,Feb 26 2026 - 12:16am,Esports,Esoccer Battle,Czechia (Kray),Ukraine (Kodak),0.00,0.00,1.25,1.25,6.50,100,100,100,100,100,100,100,100,50,0,3.00,0.00,0,0,0,complete,1,1,2,3,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.13,0.40,0.13,0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,N/A,N/A,N/A,1.00,1.50,0,/esports/czechia-kray-vs-ukraine-kodak-h2h-stats#8479767
1772064960,Feb 26 2026 - 12:16am,Esports,Esoccer Battle,Denmark (GianniKid),Hungary (hotShot),3.00,0.00,2.50,0.00,4.50,100,100,100,100,100,50,100,100,0,0,3.00,0.00,0,0,0,complete,3,1,1,1,-1,-1,-1,-1,-1,-1,3,1,3,1,0,0,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.40,0.26,0.40,0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,1.50,0.00,0,/esports/denmark-giannikid-vs-hungary-hotshot-h2h-stats#8479768
1772065680,Feb 26 2026 - 12:28am,Esports,Esoccer Battle,Hungary (hotShot),Sweden (Inquisitor),0.00,3.00,0.75,0.75,4.00,50,100,100,50,50,50,100,100,50,0,4.00,0.00,0,0,0,complete,2,1,1,3,-1,-1,-1,-1,-1,-1,2,1,2,1,0,0,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.66,0.26,0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,50,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,3.00,0,/esports/sweden-inquisitor-vs-hungary-hotshot-h2h-stats#8479785
1772065680,Feb 26 2026 - 12:28am,Esports,Esoccer Battle,Ukraine (Kodak),Denmark (GianniKid),3.00,0.00,2.25,1.75,4.00,100,100,100,100,50,50,100,100,0,0,4.00,0.00,0,0,0,complete,1,3,3,0,-1,-1,-1,-1,-1,-1,1,3,1,3,0,0,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.40,0.13,0.13,0.40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,1.33,2.00,0,/esports/denmark-giannikid-vs-ukraine-kodak-h2h-stats#8479786
1772065800,Feb 26 2026 - 12:30am,Brazil,Serie A,Palmeiras,Fluminense,3.00,1.00,3.00,0.50,4.00,100,100,100,50,50,50,100,50,100,50,10.00,4.00,100,100,0,complete,2,1,5,11,3,2,3,4,0,0,13,18,6,7,7,11,35,65,1.56,3.50,4.85,1.30,1.94,3.30,6.00,1.80,1.84,1.91,1.46,1.57,2.01,9.00,3.20,1.90,1.29,1.10,1.30,N/A,1.88,N/A,N/A,1.29,1.48,1.73,2.20,2.80,3.40,2.58,2.00,1.62,1.38,0,0,50,50,50,1.38,2.62,6.50,2.75,1.38,1.08,1.25,2.13,4.20,3.40,1.61,1.15,N/A,N/A,N/A,N/A,0,1.47,8.00,3.48,2.33,2.33,4,/brazil/fluminense-fc-vs-se-palmeiras-h2h-stats#8409791
1772065800,Feb 26 2026 - 12:30am,Brazil,Serie A,Grêmio,Atlético Mineiro,3.00,0.00,3.00,0.00,4.50,50,100,50,50,50,50,100,50,50,50,16.00,2.00,50,50,50,complete,2,1,6,3,2,0,4,0,0,1,18,8,7,2,11,6,63,37,2.20,3.30,3.28,1.30,2.08,3.20,7.50,1.73,2.00,1.65,1.20,2.14,0.88,9.00,3.30,1.80,1.30,1.10,1.33,N/A,1.62,N/A,N/A,1.33,1.57,1.91,2.40,3.20,3.00,2.25,2.05,1.50,1.30,0,50,50,50,50,1.38,2.90,6.50,2.80,1.38,1.08,1.25,2.10,4.33,3.60,1.65,1.18,N/A,N/A,N/A,N/A,50,1.80,7.90,2.28,1.00,0.67,4,/brazil/gremio-fb-porto-alegrense-vs-ca-mineiro-h2h-stats#8409797
1772065800,Feb 26 2026 - 12:30am,Brazil,Rondoniense,Porto Velho,Ji-Paraná Futebol Clube,2.22,2.75,2.22,2.75,2.07,28,94,53,34,22,6,29,12,53,23,4.00,-1.89,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.23,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,48,67,78,95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,2.22,2.75,10,/brazil/ji-parana-futebol-clube-vs-porto-velho-fc-h2h-stats
1772065800,Feb 26 2026 - 12:30am,South America,Copa Libertadores,Botafogo,Nacional Potosí,0.00,3.00,1.50,1.50,1.00,0,100,0,0,0,0,0,0,100,0,5.00,3.00,0,0,0,complete,2,0,4,1,1,2,2,4,0,0,16,7,6,3,10,4,60,40,1.05,13.00,18.00,1.10,1.33,1.82,2.88,2.90,1.38,0.73,2.21,1.70,0.84,23.00,5.76,3.48,1.95,1.42,1.03,N/A,8.25,N/A,N/A,1.24,1.46,1.72,2.24,2.92,3.45,2.47,1.89,1.58,1.36,0,100,100,100,100,1.17,1.85,3.60,4.50,1.85,1.25,1.10,1.44,2.70,6.25,2.30,1.50,N/A,N/A,N/A,N/A,0,1.01,18.50,14.75,0.00,3.00,0,/south-america/botafogo-fr-vs-ca-nacional-potosi-h2h-stats#8462862
1772065800,Feb 26 2026 - 12:30am,South America,Copa Libertadores,Argentinos Juniors,Barcelona,3.00,0.00,1.50,1.50,1.00,0,100,0,0,0,0,0,0,100,0,5.00,7.00,0,0,0,complete,0,1,3,1,5,0,2,6,0,0,10,6,7,3,3,3,70,30,1.50,3.75,6.40,1.38,2.15,3.80,8.00,2.32,1.58,0.82,1.31,1.55,0.79,8.00,2.80,1.62,1.22,1.05,1.29,N/A,2.20,N/A,N/A,1.38,1.74,2.50,2.92,3.68,2.67,1.99,1.56,1.31,1.22,0,100,100,100,100,1.44,3.20,7.90,2.60,1.33,1.02,1.30,2.37,5.50,3.20,1.50,1.11,N/A,N/A,N/A,N/A,0,1.47,7.10,3.20,3.00,0.00,0,/south-america/argentinos-juniors-vs-barcelona-sc-h2h-stats#8463020
